0;0.0256348
0.001;0.0253296
0.002;0.0244141
0.003;0.0231934
0.004;0.0219727
0.005;0.0210571
0.006;0.0198364
0.007;0.0183105
0.008;0.0158691
0.009;0.0128174
0.01;0.00976562
0.011;0.00640869
0.012;0.00366211
0.013;0.0012207
0.014;-0.000610352
0.015;-0.00183105
0.016;-0.00244141
0.017;-0.00335693
0.018;-0.00396729
0.019;-0.00488281
0.02;-0.00579834
0.021;-0.00640869
0.022;-0.00701904
0.023;-0.00762939
0.024;-0.00854492
0.025;-0.0100708
0.026;-0.0115967
0.027;-0.0134277
0.028;-0.0149536
0.029;-0.0161743
0.03;-0.0170898
0.031;-0.0180054
0.032;-0.0186157
0.033;-0.0195312
0.034;-0.0204468
0.035;-0.0216675
0.036;-0.0231934
0.037;-0.0247192
0.038;-0.0265503
0.039;-0.0283813
0.04;-0.0296021
0.041;-0.0305176
0.042;-0.0308228
0.043;-0.0305176
0.044;-0.0299072
0.045;-0.0289917
0.046;-0.0280762
0.047;-0.027771
0.048;-0.0280762
0.049;-0.0292969
0.05;-0.0311279
0.051;-0.0332642
0.052;-0.0354004
0.053;-0.0372314
0.054;-0.0387573
0.055;-0.039978
0.056;-0.0411987
0.057;-0.0424194
0.058;-0.0439453
0.059;-0.0454712
0.06;-0.0463867
0.061;-0.0466919
0.062;-0.0466919
0.063;-0.0466919
0.064;-0.0466919
0.065;-0.0466919
0.066;-0.0469971
0.067;-0.0469971
0.068;-0.0466919
0.069;-0.0460815
0.07;-0.0448608
0.071;-0.0436401
0.072;-0.0418091
0.073;-0.039978
0.074;-0.0384521
0.075;-0.0369263
0.076;-0.0357056
0.077;-0.03479
0.078;-0.0338745
0.079;-0.032959
0.08;-0.0323486
0.081;-0.0320435
0.082;-0.0317383
0.083;-0.0314331
0.084;-0.0314331
0.085;-0.0314331
0.086;-0.0317383
0.087;-0.0320435
0.088;-0.0320435
0.089;-0.0317383
0.09;-0.0314331
0.091;-0.0311279
0.092;-0.0314331
0.093;-0.0320435
0.094;-0.0326538
0.095;-0.0335693
0.096;-0.0344849
0.097;-0.0354004
0.098;-0.0366211
0.099;-0.0378418
0.1;-0.0393677
0.101;-0.0405884
0.102;-0.0418091
0.103;-0.0424194
0.104;-0.043335
0.105;-0.0442505
0.106;-0.0460815
0.107;-0.0485229
0.108;-0.0506592
0.109;-0.0524902
0.11;-0.0537109
0.111;-0.0540161
0.112;-0.0534058
0.113;-0.0521851
0.114;-0.0509644
0.115;-0.0491333
0.116;-0.0473022
0.117;-0.0454712
0.118;-0.043335
0.119;-0.0411987
0.12;-0.0387573
0.121;-0.0363159
0.122;-0.0341797
0.123;-0.032959
0.124;-0.0326538
