0;-0.0335693
0.001;-0.0323486
0.002;-0.0311279
0.003;-0.0302124
0.004;-0.0305176
0.005;-0.0311279
0.006;-0.0317383
0.007;-0.0323486
0.008;-0.0317383
0.009;-0.0302124
0.01;-0.0283813
0.011;-0.0262451
0.012;-0.0241089
0.013;-0.022583
0.014;-0.0213623
0.015;-0.020752
0.016;-0.020752
0.017;-0.0204468
0.018;-0.0192261
0.019;-0.017395
0.02;-0.0149536
0.021;-0.0128174
0.022;-0.0112915
0.023;-0.0100708
0.024;-0.00915527
0.025;-0.0088501
0.026;-0.0088501
0.027;-0.00946045
0.028;-0.0100708
0.029;-0.0106812
0.03;-0.0112915
0.031;-0.012207
0.032;-0.0131226
0.033;-0.0140381
0.034;-0.0149536
0.035;-0.0161743
0.036;-0.0177002
0.037;-0.0189209
0.038;-0.0204468
0.039;-0.0213623
0.04;-0.0222778
0.041;-0.0228882
0.042;-0.0231934
0.043;-0.0234985
0.044;-0.0241089
0.045;-0.0244141
0.046;-0.0247192
0.047;-0.0247192
0.048;-0.0247192
0.049;-0.0247192
0.05;-0.0244141
0.051;-0.0241089
0.052;-0.0234985
0.053;-0.0228882
0.054;-0.022583
0.055;-0.0216675
0.056;-0.0201416
0.057;-0.0186157
0.058;-0.0164795
0.059;-0.0146484
0.06;-0.0128174
0.061;-0.0109863
0.062;-0.00946045
0.063;-0.00854492
0.064;-0.00823975
0.065;-0.00793457
0.066;-0.00793457
0.067;-0.00793457
0.068;-0.00732422
0.069;-0.00579834
0.07;-0.00396729
0.071;-0.00213623
0.072;-0.000610352
0.073;0
0.074;0.000610352
0.075;0.000610352
0.076;0.000610352
0.077;0.000915527
0.078;0.0012207
0.079;0.00183105
0.08;0.00244141
0.081;0.00305176
0.082;0.00335693
0.083;0.00396729
0.084;0.00457764
0.085;0.00549316
0.086;0.00671387
0.087;0.00793457
0.088;0.00854492
0.089;0.0088501
0.09;0.0088501
0.091;0.0088501
0.092;0.00854492
0.093;0.00762939
0.094;0.00640869
0.095;0.00488281
0.096;0.00335693
0.097;0.00213623
0.098;0.000915527
0.099;-0.000305176
0.1;-0.00152588
0.101;-0.00244141
0.102;-0.00366211
0.103;-0.00488281
0.104;-0.00610352
0.105;-0.00732422
0.106;-0.00854492
0.107;-0.00976562
0.108;-0.010376
0.109;-0.0109863
0.11;-0.0112915
0.111;-0.0112915
0.112;-0.0109863
0.113;-0.010376
0.114;-0.00976562
0.115;-0.0088501
0.116;-0.00762939
0.117;-0.00701904
0.118;-0.00640869
0.119;-0.00579834
0.12;-0.00488281
0.121;-0.00366211
0.122;-0.00213623
0.123;-0.000610352
0.124;0
0.125;0.000610352
0.126;0.000915527
0.127;0.000305176
0.128;-0.000610352
0.129;-0.00183105
0.13;-0.00305176
0.131;-0.00457764
0.132;-0.00579834
0.133;-0.00671387
0.134;-0.00793457
0.135;-0.00915527
0.136;-0.0100708
0.137;-0.0106812
0.138;-0.0112915
0.139;-0.0119019
0.14;-0.012207
0.141;-0.0125122
0.142;-0.0128174
0.143;-0.0131226
0.144;-0.0131226
0.145;-0.0128174
0.146;-0.0125122
0.147;-0.012207
0.148;-0.0115967
0.149;-0.0106812
0.15;-0.0100708
0.151;-0.00946045
0.152;-0.00915527
0.153;-0.00854492
0.154;-0.00793457
0.155;-0.00793457
0.156;-0.00793457
0.157;-0.00854492
0.158;-0.0088501
0.159;-0.00976562
0.16;-0.010376
0.161;-0.0119019
0.162;-0.0137329
0.163;-0.0161743
0.164;-0.0186157
0.165;-0.020752
0.166;-0.0222778
0.167;-0.0228882
0.168;-0.0228882
0.169;-0.0222778
0.17;-0.0219727
0.171;-0.0213623
0.172;-0.020752
0.173;-0.0204468
0.174;-0.0204468
0.175;-0.0204468
0.176;-0.0204468
0.177;-0.020752
0.178;-0.020752
0.179;-0.020752
0.18;-0.0198364
0.181;-0.0189209
0.182;-0.0177002
0.183;-0.0167847
0.184;-0.0170898
0.185;-0.0177002
0.186;-0.0189209
0.187;-0.0198364
0.188;-0.020752
0.189;-0.0216675
0.19;-0.022583
0.191;-0.0234985
0.192;-0.0238037
0.193;-0.0234985
0.194;-0.0231934
0.195;-0.022583
0.196;-0.022583
0.197;-0.0222778
0.198;-0.0219727
0.199;-0.0213623
0.2;-0.0204468
0.201;-0.0192261
0.202;-0.0177002
0.203;-0.0158691
0.204;-0.0137329
0.205;-0.0115967
0.206;-0.00946045
0.207;-0.00732422
0.208;-0.00579834
0.209;-0.00396729
0.21;-0.00244141
0.211;-0.0012207
0.212;0
0.213;0.0012207
