0;-0.0280762
0.001;-0.0268555
0.002;-0.0250244
0.003;-0.0228882
0.004;-0.0201416
0.005;-0.017395
0.006;-0.0146484
0.007;-0.0119019
0.008;-0.00976562
0.009;-0.00762939
0.01;-0.00610352
0.011;-0.00457764
0.012;-0.00305176
0.013;-0.00152588
0.014;0
0.015;0.00152588
0.016;0.00305176
0.017;0.00427246
0.018;0.00488281
0.019;0.00518799
0.02;0.00427246
0.021;0.00274658
0.022;0.000915527
0.023;-0.000610352
0.024;-0.00152588
0.025;-0.00213623
0.026;-0.00274658
0.027;-0.00305176
0.028;-0.00366211
0.029;-0.00457764
0.03;-0.00488281
0.031;-0.00549316
0.032;-0.00549316
0.033;-0.00518799
0.034;-0.00457764
0.035;-0.00366211
0.036;-0.00244141
0.037;-0.0012207
0.038;0.000305176
0.039;0.00244141
0.04;0.00427246
0.041;0.00640869
0.042;0.00823975
0.043;0.0100708
0.044;0.0119019
0.045;0.0131226
0.046;0.0140381
0.047;0.0146484
0.048;0.0143433
0.049;0.0137329
0.05;0.0128174
0.051;0.0115967
0.052;0.010376
0.053;0.0088501
0.054;0.00732422
0.055;0.00579834
0.056;0.00427246
0.057;0.00274658
0.058;0.0012207
0.059;0.000305176
0.06;0
0.061;0
0.062;0.000915527
0.063;0.00213623
0.064;0.00396729
0.065;0.00579834
0.066;0.00762939
0.067;0.00946045
0.068;0.0115967
0.069;0.0137329
0.07;0.0161743
0.071;0.0186157
0.072;0.0210571
0.073;0.0238037
0.074;0.0265503
0.075;0.0292969
0.076;0.0314331
0.077;0.032959
0.078;0.0338745
0.079;0.0338745
0.08;0.0335693
0.081;0.0326538
0.082;0.0317383
0.083;0.0305176
0.084;0.0289917
0.085;0.0271606
0.086;0.0250244
0.087;0.022583
0.088;0.0204468
0.089;0.0183105
0.09;0.0164795
0.091;0.0152588
0.092;0.0143433
0.093;0.0143433
0.094;0.0146484
0.095;0.015564
0.096;0.0167847
0.097;0.0183105
0.098;0.0201416
0.099;0.0219727
0.1;0.0244141
0.101;0.0265503
0.102;0.0289917
0.103;0.0314331
0.104;0.0335693
0.105;0.0357056
0.106;0.0372314
0.107;0.0387573
0.108;0.039978
0.109;0.0408936
0.11;0.0411987
0.111;0.0415039
0.112;0.0418091
0.113;0.0421143
0.114;0.0427246
0.115;0.043335
0.116;0.0439453
0.117;0.0445557
0.118;0.0448608
0.119;0.0454712
0.12;0.0457764
0.121;0.0466919
0.122;0.0482178
0.123;0.0500488
0.124;0.0518799
0.125;0.0540161
0.126;0.0558472
0.127;0.0576782
0.128;0.0595093
0.129;0.0613403
0.13;0.0634766
0.131;0.0653076
0.132;0.0671387
0.133;0.0689697
0.134;0.0708008
0.135;0.0723267
0.136;0.0735474
0.137;0.0741577
0.138;0.0744629
0.139;0.0744629
0.14;0.0747681
0.141;0.0753784
0.142;0.0762939
0.143;0.0769043
0.144;0.078125
0.145;0.0790405
0.146;0.0799561
0.147;0.0808716
0.148;0.0817871
0.149;0.0827026
0.15;0.083313
0.151;0.0845337
0.152;0.0857544
0.153;0.0875854
0.154;0.0894165
0.155;0.0915527
0.156;0.0933838
0.157;0.0952148
0.158;0.0973511
0.159;0.0997925
0.16;0.102539
0.161;0.105286
0.162;0.108337
0.163;0.111084
0.164;0.113831
0.165;0.116272
0.166;0.118713
0.167;0.12085
0.168;0.122681
0.169;0.124512
0.17;0.126343
0.171;0.128174
0.172;0.1297
0.173;0.131226
0.174;0.132446
0.175;0.133362
0.176;0.134277
0.177;0.134583
0.178;0.134277
0.179;0.133667
0.18;0.132446
0.181;0.131226
0.182;0.1297
0.183;0.128784
0.184;0.128174
0.185;0.127869
0.186;0.127563
0.187;0.127563
0.188;0.127258
0.189;0.126953
0.19;0.126343
0.191;0.126038
0.192;0.125732
0.193;0.126038
0.194;0.126648
0.195;0.127563
0.196;0.128784
0.197;0.130005
0.198;0.131226
0.199;0.132446
0.2;0.133667
0.201;0.134277
0.202;0.134277
0.203;0.134277
0.204;0.133972
0.205;0.133667
0.206;0.133362
0.207;0.133057
0.208;0.132446
0.209;0.131531
0.21;0.130615
0.211;0.129395
0.212;0.127869
0.213;0.126038
0.214;0.124207
0.215;0.122375
0.216;0.120544
0.217;0.119019
0.218;0.117798
0.219;0.116882
0.22;0.115662
0.221;0.114746
0.222;0.11322
0.223;0.111389
0.224;0.109253
0.225;0.107117
0.226;0.105286
0.227;0.103149
0.228;0.101013
0.229;0.098877
0.23;0.0964355
0.231;0.0933838
0.232;0.0900269
0.233;0.0860596
0.234;0.0820923
0.235;0.0778198
0.236;0.0738525
0.237;0.0698853
0.238;0.0665283
0.239;0.0631714
0.24;0.0601196
0.241;0.0570679
0.242;0.0540161
0.243;0.0512695
0.244;0.0488281
0.245;0.0463867
0.246;0.0442505
0.247;0.0424194
0.248;0.0408936
0.249;0.0402832
0.25;0.039978
0.251;0.039978
0.252;0.0402832
0.253;0.0405884
0.254;0.0405884
0.255;0.0405884
0.256;0.039978
0.257;0.0387573
0.258;0.0372314
0.259;0.0350952
0.26;0.0326538
0.261;0.0302124
0.262;0.0274658
0.263;0.0244141
0.264;0.0213623
0.265;0.0189209
0.266;0.0164795
0.267;0.0146484
0.268;0.0131226
0.269;0.012207
0.27;0.0115967
0.271;0.0115967
0.272;0.0115967
0.273;0.0115967
0.274;0.0119019
0.275;0.012207
0.276;0.0128174
0.277;0.0134277
0.278;0.0137329
0.279;0.0137329
0.28;0.0137329
0.281;0.0140381
0.282;0.0143433
0.283;0.0146484
0.284;0.015564
0.285;0.0161743
0.286;0.0164795
0.287;0.0161743
0.288;0.015564
0.289;0.0140381
0.29;0.0119019
0.291;0.00915527
0.292;0.00640869
0.293;0.00335693
0.294;0.000305176
0.295;-0.00213623
0.296;-0.00366211
0.297;-0.00427246
0.298;-0.00335693
0.299;-0.0012207
0.3;0.0012207
0.301;0.00396729
0.302;0.00640869
0.303;0.00854492
0.304;0.0100708
0.305;0.0115967
0.306;0.0131226
0.307;0.0149536
0.308;0.0170898
0.309;0.0192261
0.31;0.0216675
0.311;0.0238037
0.312;0.0253296
0.313;0.0268555
0.314;0.0274658
0.315;0.027771
0.316;0.0274658
0.317;0.0265503
0.318;0.0253296
0.319;0.0238037
0.32;0.0222778
0.321;0.0210571
0.322;0.0198364
0.323;0.0192261
0.324;0.0186157
0.325;0.0180054
0.326;0.0180054
0.327;0.0180054
0.328;0.0183105
0.329;0.0186157
0.33;0.0189209
0.331;0.0195312
0.332;0.0204468
0.333;0.0213623
0.334;0.0222778
0.335;0.0231934
0.336;0.0241089
0.337;0.0247192
0.338;0.0253296
0.339;0.0259399
0.34;0.0259399
0.341;0.0256348
0.342;0.0250244
0.343;0.0244141
0.344;0.0234985
0.345;0.0228882
0.346;0.022583
0.347;0.0222778
0.348;0.0219727
0.349;0.0216675
0.35;0.0213623
0.351;0.020752
0.352;0.0204468
0.353;0.0204468
0.354;0.0204468
0.355;0.0204468
0.356;0.020752
0.357;0.0204468
0.358;0.0204468
0.359;0.0201416
0.36;0.0198364
0.361;0.0195312
0.362;0.0192261
0.363;0.0192261
0.364;0.0192261
0.365;0.0198364
0.366;0.020752
0.367;0.0213623
0.368;0.0219727
0.369;0.0216675
0.37;0.0210571
0.371;0.0201416
0.372;0.0195312
0.373;0.0195312
0.374;0.0198364
0.375;0.020752
0.376;0.0219727
0.377;0.0231934
0.378;0.0244141
0.379;0.0250244
0.38;0.0256348
0.381;0.0259399
0.382;0.0259399
0.383;0.0259399
0.384;0.0256348
0.385;0.0250244
0.386;0.0247192
0.387;0.0244141
0.388;0.0244141
0.389;0.0244141
0.39;0.0244141
0.391;0.0244141
0.392;0.0241089
0.393;0.0238037
0.394;0.0231934
0.395;0.0222778
0.396;0.0213623
0.397;0.0201416
0.398;0.0189209
0.399;0.017395
0.4;0.0161743
0.401;0.0149536
0.402;0.0137329
0.403;0.0128174
0.404;0.012207
0.405;0.0115967
0.406;0.0109863
0.407;0.0100708
0.408;0.00915527
0.409;0.00793457
0.41;0.00701904
0.411;0.00640869
0.412;0.00610352
0.413;0.00579834
0.414;0.00549316
0.415;0.00549316
0.416;0.00549316
0.417;0.00549316
0.418;0.00549316
0.419;0.00549316
0.42;0.00579834
0.421;0.00671387
0.422;0.00762939
0.423;0.0088501
0.424;0.00976562
0.425;0.0106812
0.426;0.0112915
0.427;0.0115967
0.428;0.012207
0.429;0.012207
0.43;0.0119019
0.431;0.0115967
0.432;0.0112915
0.433;0.0106812
0.434;0.010376
0.435;0.010376
0.436;0.010376
0.437;0.010376
0.438;0.0106812
0.439;0.0109863
0.44;0.0109863
0.441;0.010376
0.442;0.00976562
0.443;0.0088501
0.444;0.00793457
0.445;0.00701904
0.446;0.00610352
0.447;0.00488281
0.448;0.00396729
0.449;0.00274658
0.45;0.00183105
0.451;0.000915527
0.452;0.000305176
0.453;0
0.454;0
0.455;0
0.456;-0.000305176
0.457;0
0.458;0
0.459;0.000610352
0.46;0.0012207
0.461;0.00244141
0.462;0.00396729
0.463;0.00610352
0.464;0.00854492
