0;-0.0509644
0.001;-0.0460815
0.002;-0.0418091
0.003;-0.0390625
0.004;-0.0372314
0.005;-0.0369263
0.006;-0.0378418
0.007;-0.0396729
0.008;-0.0424194
0.009;-0.0460815
0.01;-0.0506592
0.011;-0.0558472
0.012;-0.0616455
0.013;-0.0674438
0.014;-0.0735474
0.015;-0.0796509
0.016;-0.0857544
0.017;-0.0915527
0.018;-0.0973511
0.019;-0.103455
0.02;-0.110168
0.021;-0.117188
0.022;-0.124512
0.023;-0.131836
0.024;-0.138855
0.025;-0.144958
0.026;-0.150452
0.027;-0.154724
0.028;-0.158081
0.029;-0.161133
0.03;-0.163574
0.031;-0.166016
0.032;-0.168762
0.033;-0.172119
0.034;-0.176086
0.035;-0.180664
0.036;-0.185242
0.037;-0.190125
0.038;-0.195007
0.039;-0.19989
0.04;-0.204468
0.041;-0.208435
0.042;-0.211792
0.043;-0.214233
0.044;-0.21637
0.045;-0.217896
0.046;-0.219116
0.047;-0.219421
0.048;-0.219727
0.049;-0.219727
0.05;-0.219116
0.051;-0.217896
0.052;-0.21637
0.053;-0.214539
0.054;-0.212708
0.055;-0.211487
0.056;-0.210876
0.057;-0.210571
0.058;-0.210876
0.059;-0.211792
0.06;-0.213013
0.061;-0.214539
0.062;-0.217285
0.063;-0.220947
0.064;-0.22583
0.065;-0.232544
0.066;-0.241699
0.067;-0.252686
0.068;-0.266418
0.069;-0.281982
0.07;-0.299988
0.071;-0.319519
0.072;-0.339966
0.073;-0.361023
0.074;-0.380859
0.075;-0.399475
0.076;-0.415649
0.077;-0.429382
0.078;-0.440063
0.079;-0.447388
0.08;-0.450745
0.081;-0.450745
0.082;-0.446777
0.083;-0.438538
0.084;-0.42511
0.085;-0.405884
0.086;-0.379639
0.087;-0.345764
0.088;-0.303955
0.089;-0.254211
0.09;-0.196533
0.091;-0.13092
0.092;-0.0570679
0.093;0.0250244
0.094;0.115051
0.095;0.212708
0.096;0.316162
0.097;0.422363
0.098;0.527954
0.099;0.630188
0.1;0.726318
0.101;0.815125
0.102;0.895996
0.103;0.968018
0.104;1.03058
0.105;1.08307
0.106;1.12427
0.107;1.15356
0.108;1.16943
0.109;1.17035
0.11;1.1554
0.111;1.12457
0.112;1.07758
0.113;1.01501
0.114;0.937805
0.115;0.847473
0.116;0.746155
0.117;0.636597
0.118;0.52124
0.119;0.403442
0.12;0.285034
0.121;0.168762
0.122;0.0561523
0.123;-0.0512695
0.124;-0.151978
0.125;-0.245056
0.126;-0.330505
0.127;-0.407715
0.128;-0.476074
0.129;-0.534973
0.13;-0.583801
0.131;-0.622864
0.132;-0.652466
0.133;-0.672913
0.134;-0.685425
